,video_id,comment,comment_cleaned
1620,z8cYMT3ds4o,"If anyone ""forces"" anything on me, I will defend myself to my last dying breath.","if anyone ""forces"" anything on me, i will defend myself to my last dying breath."
1621,z8cYMT3ds4o,"""Employer can force an employee to get vaccinated.""  So... what happens if the employee is harmed by the vaccine?  Will the employer pay for the employee's medical bills?  I don't think so...","""employer can force an employee to get vaccinated.""  so... what happens if the employee is harmed by the vaccine?  will the employer pay for the employee's medical bills?  i don't think so..."
1622,z8cYMT3ds4o,"A year later, I still haven't been jabbed. Get over yourself, CNBC.","a year later, i still haven't been jabbed. get over yourself, cnbc."
1623,z8cYMT3ds4o,"When I was a 21 yr old young man, I asked a 101 yr old lady once, ""what's the key to living so long?"". She looked right at me with a serious face and said ""stay away from the Drs"". Lol. So true.","when i was a 21 yr old young man, i asked a 101 yr old lady once, ""what's the key to living so long?"". she looked right at me with a serious face and said ""stay away from the drs"". lol. so true."
1624,z8cYMT3ds4o,I identify as a fully unvaccinated person. Sobriety is happiness.,i identify as a fully unvaccinated person. sobriety is happiness.
1625,z8cYMT3ds4o,"I will never, ever understand why people actually think the government EVER has your best interests at heart.","i will never, ever understand why people actually think the government ever has your best interests at heart."
1626,z8cYMT3ds4o,*I just got my first shot and I'll be getting my 2nd shot as soon as the bartender comes back.*,*i just got my first shot and i'll be getting my 2nd shot as soon as the bartender comes back.*
1627,z8cYMT3ds4o,"“If you have to be persuaded, reminded pressured, lied to, incentivized, coerced, bullied, socially shamed, guilt-tripped, threatened, punished and criminalized ... If all of this is considered necessary to gain your compliance -- you can be absolutely certain that what is being promoted is not in your best interest.” - Ian Watson","“if you have to be persuaded, reminded pressured, lied to, incentivized, coerced, bullied, socially shamed, guilt-tripped, threatened, punished and criminalized ... if all of this is considered necessary to gain your compliance -- you can be absolutely certain that what is being promoted is not in your best interest.” - ian watson"
1628,z8cYMT3ds4o,"""Force"" is a strong word. Three words: The Nuremburg Code","""force"" is a strong word. three words: the nuremburg cod"
1629,3XTzk9RouSY,It's sad to see that covid became so politicized. It should have been a fight that united people against a common struggle,it's sad to see that covid became so politicized. it should have been a fight that united people against a common struggl
1630,3XTzk9RouSY,"I just wanna say thank you to most of the comments for being cordial. I wish we could be United more like this. I hate constantly arguing with the other side when I know a lot are good people. So, again, it’s just finally nice to see a lot of compassionate comments.","i just wanna say thank you to most of the comments for being cordial. i wish we could be united more like this. i hate constantly arguing with the other side when i know a lot are good people. so, again, it’s just finally nice to see a lot of compassionate comments."
1631,3XTzk9RouSY,"I was going to post a statement that was just down right mean.
Then I thought off all those that I know personally who've had covid-19, and are still having a hard time recovering from it.
I can't say anything mean after thinking of those people.
This illness should never have become politicized.
Be safe everyone.","i was going to post a statement that was just down right mean.
then i thought off all those that i know personally who've had covid-19, and are still having a hard time recovering from it.
i can't say anything mean after thinking of those people.
this illness should never have become politicized.
be safe everyone."
1632,3XTzk9RouSY,When politics gets involved in medicine someone will pay the price!,when politics gets involved in medicine someone will pay the price!
1633,3XTzk9RouSY,"The worst part is that no matter who you are and what you believe, when you die from this, you die alone.","the worst part is that no matter who you are and what you believe, when you die from this, you die alone."
1634,3XTzk9RouSY,Something was done to her.  This is suspicious.,something was done to her.  this is suspicious.
1635,3XTzk9RouSY,Saying she was outspoken about vaccines and saying you don't know if she was vaxxed is kind of ironic,saying she was outspoken about vaccines and saying you don't know if she was vaxxed is kind of iron
1639,5yz0GhZ7q4k,This pope is like the booster shot to the world vaccine mandatory. When is he going to retire? can't wait !,this pope is like the booster shot to the world vaccine mandatory. when is he going to retire? can't wait !
1640,5yz0GhZ7q4k,"The Pope, Bill Gates, and the CEO of Disney pushing it. With that crowd I think I’ll pass.","the pope, bill gates, and the ceo of disney pushing it. with that crowd i think i’ll pass."
1641,5yz0GhZ7q4k,"It has abominations in it like chimera,  CRISPR, LUCIFERASE,  HEK-293,  & GRAPHITE","it has abominations in it like chimera,  crispr, luciferase,  hek-293,  & graphit"
1642,5yz0GhZ7q4k,I can only pray for and love my enemy… it is very hard when my enemy is the Pope himself :(,i can only pray for and love my enemy… it is very hard when my enemy is the pope himself :(
1643,5yz0GhZ7q4k,Dont take the SnakeBYTE!,dont take the snakebyte!
1644,5yz0GhZ7q4k,"Hes confused alright. Theres only one mediator between God and man, and it aint him.","hes confused alright. theres only one mediator between god and man, and it aint him."
1645,5yz0GhZ7q4k,The men of sin!,the men of sin!
1646,5yz0GhZ7q4k,He should visit Brussels,he should visit brussel
1647,5yz0GhZ7q4k,Failed,fail
1648,5yz0GhZ7q4k,Je vous souhaite bonne chance pour une vie heureuse dans votre famille et en toutes choses et ce monde était comme ça,je vous souhaite bonne chance pour une vie heureuse dans votre famille et en toutes choses et ce monde était comme ça
1650,Kmwojz0T8W0,"This message is very important to me, coz as a sport science student who get used to exercising regularly.","this message is very important to me, coz as a sport science student who get used to exercising regularly."
1652,Kmwojz0T8W0,I did workout but my entire body started shaking right after . I've never experienced this before. I think it just depends on the person,i did workout but my entire body started shaking right after . i've never experienced this before. i think it just depends on the person
